"","logFC","logCPM","PValue","FDR"
"292",-1.67866011999685,10.5592667027709,0.0122919009956685,0.0397645829445127
"963",-9.40032006823314,9.19878056363165,0.0128294916484455,0.0412125873754819
"517",-1.40287462806477,10.3295990495242,0.0128569182838042,0.0412125873754819
"302",-1.60363206784754,10.4794679423647,0.0130284125971412,0.0414521107200516
"1209",-9.1912899309972,9.0133408637924,0.0130497385600162,0.0414521107200516
"1070",-1.91385220265675,11.7322563572622,0.0134235094443746,0.0424473136484277
"434",-1.50625791456483,10.4093624881026,0.0135794496150167,0.042747863810501
"111",-1.64417057750737,10.5041175803591,0.0138503558469626,0.0433651598434307
"195",-1.82216003306223,11.6780579445483,0.0138990896934073,0.0433651598434307
"834",-1.40217418645835,10.3199257148952,0.0141380085879778,0.0437609874870883
"1005",-1.6422447240014,10.5072536376643,0.0142106779878976,0.0437609874870883
"298",-2.44944797115916,10.3158864690332,0.0142129702949517,0.0437609874870883
"804",-1.67102433144462,11.5368304772202,0.0143536804267729,0.0440012386881858
"1239",-1.74664181837005,11.6026638817733,0.0146104427298631,0.0445910690153938
"1035",-0.868268406358869,10.7525373722666,0.0146731295478005,0.0445910690153938
"712",-1.78946231928022,12.1573304471602,0.0149566423992984,0.0452567369151183
"209",-1.2373048519698,10.1916610924544,0.0152852223501794,0.0460524724885234
"1135",-1.62418845906062,10.4873387250452,0.0159147940895465,0.0477443822686394
"693",-1.64861466783688,11.5141058226896,0.0163084057931537,0.0487170249650806
"47",-9.00967956137094,8.86261855385764,0.0166703626093689,0.0495872650499024
"91",-8.9521797888118,8.82719772936693,0.0167638321806148,0.0496548953197957
"1107",-2.02585819056353,10.8267894717105,0.0169387609102179,0.0497981439349721
"940",-1.63445175725071,11.4994254225994,0.0169540689465218,0.0497981439349721
